WordOrder	Word	Participant	Position	Vowel	Weight	Focus	Final	Duration	F0	H1H2	Intensity	SpectralBalance
170	pantas	S4	penult	a	heavy	out-of-focus	final	0.077706824578399	191.893713960355	9.00177644062115	75.4341997316904	37.7149052872829
170	pantas	S4	ultima	a	heavy	out-of-focus	final	0.127167273467194	165.022334133243	15.0679429331027	71.3673374650111	36.4914200213104
171	pantas	S4	penult	a	heavy	out-of-focus	final	0.058966323341565	199.635028628305	11.4281968622173	75.4371993479752	35.0944311556711
171	pantas	S4	ultima	a	heavy	out-of-focus	final	0.10725094756026	182.60546719644	11.2145763731748	73.0740468007668	36.2576869869758
172	pantas	S4	penult	a	heavy	out-of-focus	final	0.063290545878772	203.985868644597	9.31144678914691	75.7317844683985	38.8194604237099
172	pantas	S4	ultima	a	heavy	out-of-focus	final	0.124813199414575	182.345414948395	12.2339961588113	72.6740664482203	36.9183663962957
174	pipis	S4	penult	i	light	out-of-focus	final	0.033466062275465	210.128403395099	4.7180714591851	75.3408452563857	42.1376670677831
174	pipis	S4	ultima	i	light	out-of-focus	final	0.092449997036056	182.989518851794	7.19769297254491	74.1462005361139	40.0298432728899
175	pipis	S4	penult	i	light	out-of-focus	final	0.028414049987532	215.304542704178	2.85382680008791	76.7045029518532	41.3353663212137
175	pipis	S4	ultima	i	light	out-of-focus	final	0.115841896103575	187.847583345351	7.49823896573768	76.0811861198999	41.7165551754657
176	pipis	S4	penult	i	light	out-of-focus	final	0.041392531399652	212.363053047671	2.88669105204255	78.4145431311337	37.9344068796639
176	pipis	S4	ultima	i	light	out-of-focus	final	0.114875901749656	190.821567785618	5.08873238166531	76.7104047795815	39.0978261098443
177	pipis	S4	penult	i	light	out-of-focus	final	0.048981411732939	202.695249489527	1.31516138498385	76.7736583697953	36.6924083837921
177	pipis	S4	ultima	i	light	out-of-focus	final	0.111535985753108	180.565728090054	6.44752844173069	74.7333124456958	38.1646297208102
182	tungku	S4	penult	u	heavy	out-of-focus	final	0.060641682333881	211.51710516245	8.27585280748093	76.0774951138215	40.1398425291502
182	tungku	S4	ultima	u	heavy	out-of-focus	final	0.1344488197592	174.453927225012	10.6288488327398	72.8070594892359	50.4079527521738
183	tungku	S4	penult	u	heavy	out-of-focus	final	0.063540783361987	202.04578839241	8.1755781011924	76.1629563189696	40.6931788966804
183	tungku	S4	ultima	u	heavy	out-of-focus	final	0.128653657918676	172.177910857979	16.4627243223505	71.9945247477224	50.2975422789738
184	tungku	S4	penult	u	heavy	out-of-focus	final	0.072442679315145	201.118467577411	7.19716631045761	75.3558541583339	43.0490991107754
184	tungku	S4	ultima	u	heavy	out-of-focus	final	0.167385877185779	172.645096997824	12.9065183507122	72.6103825993806	49.4525332813448
185	tungku	S4	penult	u	heavy	out-of-focus	final	0.067818899427721	211.505934170265	5.92720451932177	76.6868726507772	43.010594559793
185	tungku	S4	ultima	u	heavy	out-of-focus	final	0.138152084171452	176.028178351354	12.5608251005844	71.3559060305166	49.1598581368715
186	cete	S4	penult	e	light	in-focus	non-final	0.027133980946019	249.1817513336	10.9307622641709	77.5065990419633	35.2408562211292
186	cete	S4	ultima	e	light	in-focus	non-final	0.160091751639584	223.614554994554	1.87580833473987	79.089683885876	30.0105892243365
187	cete	S4	penult	e	light	in-focus	non-final	0.031721636558359	255.935485964515	2.90266781886072	78.0421785148719	31.7404885520186
187	cete	S4	ultima	e	light	in-focus	non-final	0.173851047112294	237.55145038263	-0.117946246939994	80.2504635935071	25.5593125011244
188	tempe	S4	penult	e	heavy	in-focus	non-final	0.033257373361266	237.47763742181	13.8689855183983	78.3973073005343	32.9794962110655
188	tempe	S4	ultima	e	heavy	in-focus	non-final	0.185823084118965	234.802433178036	0.00905791061026	79.6311450504118	31.8936218747004
189	cingki	S4	penult	i	heavy	in-focus	non-final	0.067616085398868	225.978626653904	12.8515577030405	78.4776414947362	32.7666435921698
189	cingki	S4	ultima	i	heavy	in-focus	non-final	0.143411440158161	240.875346283214	7.2369290924026	79.6367586895041	29.5082733089797
191	sinting	S4	penult	i	heavy	in-focus	non-final	0.06974307877158	230.561842764042	11.896522289323	79.4560206622536	36.1265972014159
191	sinting	S4	ultima	i	heavy	in-focus	non-final	0.143373867389073	230.683153051681	0.562092728716756	79.1873929649642	22.3593476985427
192	tatap	S4	penult	a	light	in-focus	non-final	0.052817364708972	224.289686871192	5.81636485617523	79.4580216661729	33.5322712839844
192	tatap	S4	ultima	a	light	in-focus	non-final	0.067287875587908	235.323278415698	6.78895219556902	80.6316496759703	31.2628421486689
193	titi	S4	penult	i	light	in-focus	non-final	0.054838234922727	235.579216181461	7.02699453004119	79.5801392916842	32.3054747083521
193	titi	S4	ultima	i	light	in-focus	non-final	0.135418387566915	244.364401897825	10.8176767197033	79.1790507958549	31.6295167031852
194	tempe	S4	penult	e	heavy	in-focus	non-final	0.01273871090325	256.510704207219	10.5694863590922	73.3734359232669	29.6671444073745
194	tempe	S4	ultima	e	heavy	in-focus	non-final	0.169153374288044	217.849460869817	2.03791519695503	79.066025005296	33.7010713455099
195	tuntun	S4	penult	u	heavy	in-focus	non-final	0.068960919599704	230.605434540922	7.53007692788267	77.931099207481	36.247192872124
195	tuntun	S4	ultima	u	heavy	in-focus	non-final	0.095106230249485	229.204092349422	1.74527541943415	79.5999080308074	29.8264888367613
196	pantas	S4	penult	a	heavy	in-focus	non-final	0.069315920934514	212.362029624167	12.4685745694389	77.2106443128737	35.3972417725926
196	pantas	S4	ultima	a	heavy	in-focus	non-final	0.092984771985357	222.198240574493	9.29273701265698	76.8916406285119	32.3653092519705
197	susu	S4	penult	u	light	in-focus	non-final	0.06859491991122	222.55665229325	15.2891812628326	74.5748601749916	40.8835405624663
197	susu	S4	ultima	u	light	in-focus	non-final	0.180931313079554	237.54259994199	8.00401503736641	75.9838087220551	39.8364487456463
198	pantas	S4	penult	a	heavy	in-focus	non-final	0.063161445872311	217.116898706941	12.8548749300215	77.4978299709698	35.5929487953958
198	pantas	S4	ultima	a	heavy	in-focus	non-final	0.092168424502006	225.862471893487	10.0772152143419	78.4027455282508	31.7075424025454
199	tatap	S4	penult	a	light	in-focus	non-final	0.073752236839709	211.643242769703	8.69014815861903	76.4336272640367	37.302396397277
199	tatap	S4	ultima	a	light	in-focus	non-final	0.088702014577621	223.974923108454	7.91378984909006	77.2797836039173	35.0645536417134
200	tuntun	S4	penult	u	heavy	in-focus	non-final	0.074416671406198	226.595896256443	7.75917348669635	77.5103155459702	37.2960342915526
200	tuntun	S4	ultima	u	heavy	in-focus	non-final	0.103983420501891	230.648413333861	0.294972525186218	78.8972214396266	33.8061443978602
201	titi	S4	penult	i	light	in-focus	non-final	0.06212427998048	224.282681535976	8.916403195058	76.5817026786508	33.3769656903413
201	titi	S4	ultima	i	light	in-focus	non-final	0.161216630790477	224.327234625085	8.90244286533331	77.453954601507	32.0236590768781
202	tuntun	S4	penult	u	heavy	in-focus	non-final	0.070055553823977	238.877548803602	4.88380662605358	80.927216544959	36.8562876495404
202	tuntun	S4	ultima	u	heavy	in-focus	non-final	0.095757581724683	248.97254666477	-2.07872986367499	83.6895372636893	33.2256813170788
203	tutus	S4	penult	u	light	in-focus	non-final	0.063047992374322	237.593691363267	2.57349580842045	80.4228927916333	35.8327136693082
203	tutus	S4	ultima	u	light	in-focus	non-final	0.07410380146348	241.077971077022	2.40363806477139	81.6409020194187	33.147277448436
204	pipis	S4	penult	i	light	in-focus	non-final	0.056985866105833	241.264277624279	6.05081830417308	81.4634263742382	34.0200797957706
204	pipis	S4	ultima	i	light	in-focus	non-final	0.070485259671386	242.482327310241	2.9185950508494	83.9695450351146	32.2063616743527
205	tatap	S4	penult	a	light	in-focus	non-final	0.073877598372292	237.571165024621	6.84964681544361	79.2395730095978	29.8316308684762
205	tatap	S4	ultima	a	light	in-focus	non-final	0.064077508792479	246.501055994723	5.97393298845818	80.6301808788857	30.5270244281364
206	susu	S4	penult	u	light	in-focus	non-final	0.056223081362759	233.096033909314	13.5470937825371	75.9270952214111	34.0733716990966
206	susu	S4	ultima	u	light	in-focus	non-final	0.130421554240456	230.487958460249	12.509987371468	76.886004268698	35.9926439138819
207	tutus	S4	penult	u	light	in-focus	non-final	0.080150469550517	228.803403293281	0.040179068392533	75.6182291097367	34.647809545097
207	tutus	S4	ultima	u	light	in-focus	non-final	0.085006601270152	234.571786585828	1.20583583386354	77.0390900511938	31.3644347795508
208	cingki	S4	penult	i	heavy	in-focus	non-final	0.065888782409274	227.165245696176	12.5975143006888	78.4085458456774	32.9421944066777
208	cingki	S4	ultima	i	heavy	in-focus	non-final	0.148271298771533	231.945300740122	12.6835437144147	78.6260719157338	27.8352854565311
209	tutus	S4	penult	u	light	in-focus	non-final	0.055365813931076	227.987182488139	1.41863335956624	75.8447801047144	33.1922860065034
209	tutus	S4	ultima	u	light	in-focus	non-final	0.076315040823829	232.883061539989	2.39488700843296	77.129112579448	28.6208029457957
210	susu	S4	penult	u	light	in-focus	non-final	0.058663862656204	224.370791651185	14.0392007903736	75.0004920750943	35.142466987047
210	susu	S4	ultima	u	light	in-focus	non-final	0.162346528336229	231.221221011815	8.40811480696279	75.5098956597914	34.4170895725577
211	cete	S4	penult	e	light	in-focus	non-final	0.028738351166112	241.007714735924	5.5422323426609	76.9630051990674	30.6178344062865
211	cete	S4	ultima	e	light	in-focus	non-final	0.195923386590266	227.126039756484	0.045073176658079	78.4573589943593	28.249354724117
212	sinting	S4	penult	i	heavy	in-focus	non-final	0.060726342177986	230.627363634053	15.1172115206393	76.8623032748068	34.7472455941378
212	sinting	S4	ultima	i	heavy	in-focus	non-final	0.157127127098647	232.677913510527	-0.236233729683903	76.9808132822911	27.8618691398123
213	cingki	S4	penult	i	heavy	in-focus	non-final	0.052777286829269	228.624580332324	16.6407496152078	76.5249727270374	29.1773579453738
213	cingki	S4	ultima	i	heavy	in-focus	non-final	0.136979058153884	235.249368303709	10.0524038159843	77.4568048886631	28.4552097940118
214	pantas	S4	penult	a	heavy	in-focus	non-final	0.068976665231958	212.625894212029	12.4968997821674	76.8589548507557	30.4547764961061
214	pantas	S4	ultima	a	heavy	in-focus	non-final	0.106581413446065	219.904847073214	8.59899359261588	76.1357472271503	31.6484273810697
215	tungku	S4	penult	u	heavy	in-focus	non-final	0.039264943769467	249.754517549571	6.72733813541711	76.8507930120634	36.6830867895996
215	tungku	S4	ultima	u	heavy	in-focus	non-final	0.137571512281056	223.292997945451	5.8426982326067	75.7440572477539	39.4623036082687
216	sinting	S4	penult	i	heavy	in-focus	non-final	0.051938296308208	250.025763732232	13.4990524041618	77.1897471551258	33.6913987046976
216	sinting	S4	ultima	i	heavy	in-focus	non-final	0.121495050709882	209.597708920055	2.98976374858128	76.7231774676257	29.8109470341834
217	pipis	S4	penult	i	light	in-focus	non-final	0.057678588716954	241.198396283388	9.22650951496504	76.0407195387776	32.4375391072569
217	pipis	S4	ultima	i	light	in-focus	non-final	0.07994001813654	252.244774173921	5.93954663369261	79.5992068612376	30.6474570221174
218	susu	S4	penult	u	light	in-focus	non-final	0.057332207391482	230.610257726127	12.7981398513989	75.253416457944	37.6676904496435
218	susu	S4	ultima	u	light	in-focus	non-final	0.137989684592867	225.247200800582	9.87121937185761	75.7358246138827	39.9948530241887
219	tatap	S4	penult	a	light	in-focus	non-final	0.069819108639877	225.82104240326	6.76175910412631	76.3192023659558	31.9478379544488
219	tatap	S4	ultima	a	light	in-focus	non-final	0.071745950429204	246.199173220195	7.01034640763661	76.0185901469973	36.4895333504074
220	tungku	S4	penult	u	heavy	in-focus	non-final	0.049577597646021	237.562571508024	7.10927278237256	76.5724494273541	37.5814119187688
220	tungku	S4	ultima	u	heavy	in-focus	non-final	0.151046944959944	225.986054864992	6.03384358825873	75.3689655914107	40.3643590891349
221	titi	S4	penult	i	light	in-focus	non-final	0.084065159608144	235.00217503955	6.2639647352897	78.7505884477199	30.4182843115544
221	titi	S4	ultima	i	light	in-focus	non-final	0.157978030093773	240.692026669814	10.8859708637972	78.5387370745739	25.9333829307548
222	tungku	S4	penult	u	heavy	in-focus	non-final	0.051066873510763	233.326269769705	7.85167291864772	76.5498447204813	37.2108847644156
222	tungku	S4	ultima	u	heavy	in-focus	non-final	0.153252350078446	239.567847979314	7.42159926386793	76.2521571528545	36.7658665106959
223	tuntun	S4	penult	u	heavy	in-focus	non-final	0.076013187846684	247.140770140798	9.24028967955978	76.5804810864272	34.7337511755468
223	tuntun	S4	ultima	u	heavy	in-focus	non-final	0.104399465471488	236.74883565215	2.46411128297395	77.2755737946514	29.3299722112395
224	pipis	S4	penult	i	light	in-focus	non-final	0.059018669667921	236.597262101557	5.23975306544876	75.8901560094311	32.6772451590999
224	pipis	S4	ultima	i	light	in-focus	non-final	0.078689887203836	239.571090858324	3.36371581498901	77.6255058381026	28.5495847861085
225	pipis	S4	penult	i	light	in-focus	non-final	0.047289231175682	230.213722311039	7.20299971920203	74.662777498556	28.9219798074854
225	pipis	S4	ultima	i	light	in-focus	non-final	0.072126477579332	234.710641366317	3.21560753130825	76.3739970341065	30.4163251354655
226	tempe	S4	penult	e	heavy	in-focus	non-final	0.021408867233049	233.9095663821	13.6412227779289	76.624534452845	33.9296164221286
226	tempe	S4	ultima	e	heavy	in-focus	non-final	0.154191953891768	241.702831981905	0.970645530297219	77.1911210685852	30.1071958607993
227	tempe	S4	penult	e	heavy	in-focus	non-final	0.025569269446123	236.699748811077	15.216494890778	74.9675427326067	33.4236209273054
227	tempe	S4	ultima	e	heavy	in-focus	non-final	0.138907789053746	229.421902241733	1.60399405850257	75.7196563202649	32.5906003003709
228	tutus	S4	penult	u	light	in-focus	non-final	0.061205040078903	226.631614103573	0.221888603594522	74.5781155888055	34.24756936298
228	tutus	S4	ultima	u	light	in-focus	non-final	0.091876673390743	236.535014358626	1.41183211985332	74.7273010303042	30.9511279775836
229	cingki	S4	penult	i	heavy	in-focus	non-final	0.050183268733008	240.334299367931	17.2886535839108	75.8800318635321	25.2386061074556
229	cingki	S4	ultima	i	heavy	in-focus	non-final	0.122717262359629	239.045170053334	8.35068878542927	76.7684866282464	23.5044997510998
230	cete	S4	penult	e	light	in-focus	non-final	0.02545564593197	240.167342368158	2.93815746496231	75.098907519844	29.5777751987647
230	cete	S4	ultima	e	light	in-focus	non-final	0.171948997212212	238.593728364982	-0.49659614771722	77.2318662389254	26.3979603288513
231	tungku	S4	penult	u	heavy	in-focus	non-final	0.061829957805003	228.34984699668	8.49784795927895	73.8095073803272	34.2303515076566
231	tungku	S4	ultima	u	heavy	in-focus	non-final	0.135117429017328	232.675948291841	4.92558285865589	74.9366582098679	35.7309365180047
232	sinting	S4	penult	i	heavy	in-focus	non-final	0.056303793255438	230.991964250748	12.7127879455748	75.9779200836003	33.6036101469744
232	sinting	S4	ultima	i	heavy	in-focus	non-final	0.123397389287902	218.744755887365	3.09858025893752	75.7369996961903	22.7429233575982
233	pantas	S4	penult	a	heavy	in-focus	non-final	0.066553044727471	223.186861387933	12.2458103484586	75.6173092772653	29.7659769834702
233	pantas	S4	ultima	a	heavy	in-focus	non-final	0.091636553630451	235.987659116626	10.0466408267125	76.0814639521006	27.1860511852594
234	titi	S4	penult	i	light	in-focus	non-final	0.070579008230425	224.973794000263	6.18598717928418	76.2504125202241	32.5195039651608
234	titi	S4	ultima	i	light	in-focus	non-final	0.115450234166474	240.944490176797	8.96514406137532	75.9738855723827	26.7012640319051
2	tungku	S5	penult	u	heavy	out-of-focus	final	0.060975489530993	209.656406408906	5.27803327640169	74.5371681136439	42.6587321312156
2	tungku	S5	ultima	u	heavy	out-of-focus	final	0.200531163402527	204.612494922801	4.89715135824951	74.0512426384064	42.2405054796312
3	tungku	S5	penult	u	heavy	out-of-focus	final	0.09409786639608	210.28562242564	4.64535105218348	73.4096921696213	45.0718438793574
3	tungku	S5	ultima	u	heavy	out-of-focus	final	0.209673932485622	209.197646865956	4.16102285394461	73.0155942238398	46.6798165058247
4	tungku	S5	penult	u	heavy	out-of-focus	final	0.059473978846185	216.046091499329	6.83550869717996	72.7686015770491	40.6842283709103
4	tungku	S5	ultima	u	heavy	out-of-focus	final	0.161907070555962	219.815966903762	6.85367247484185	72.1032230554384	44.6355491112652
5	tungku	S5	penult	u	heavy	out-of-focus	final	0.051619992319303	211.768492681627	6.78580291239845	74.5833549260695	39.2543973092938
5	tungku	S5	ultima	u	heavy	out-of-focus	final	0.197551340243265	205.19647130683	5.86111515302771	75.1176405838909	47.7262160828973
7	susu	S5	penult	u	light	out-of-focus	final	0.084178237242	206.973959094169	9.98103868242912	69.0618346912843	39.0949182776748
